"Sample_ID","Group","CLTC","SLC2A13","SLC7A14","ACP5","RAMP3"
"GSM388231","AD",5.62776075128716,2.85192159755769,6.56748001906325,3.95430689108205,1.81834013169624
"GSM388232","AD",4.92588732259738,4.68090999802361,6.50713606135472,3.45953710821739,2.31775663045588
"GSM388233","AD",6.12006452572665,4.56317489004543,7.3317568056563,3.41005223880859,0
"GSM388234","AD",5.85074936086998,3.07576076238604,6.67547291651877,2.63185174080811,3.5872901208579
"GSM388235","AD",5.58971379323438,6.57658009717993,6.6680146368366,3.88837836510697,4.67716121296597
"GSM388236","AD",5.34991625280921,6.79036086383636,6.36674148099074,4.24210866086081,4.92363158648561
"GSM388237","AD",5.58055013431048,6.46052216103531,5.85198312432694,4.50583279019704,3.92896318796038
"GSM388238","AD",5.00858297103979,5.73468257267445,6.4906824489059,5.18680963089229,5.91512222639792
"GSM388239","AD",4.56573364342297,2.99260006360844,4.38860520808379,4.79520339383137,5.12248429064769
"GSM388240","AD",4.2388605999131,6.41073259538193,5.61468180966532,2.80587623744808,3.42223468589159
"GSM388241","AD",4.13922634613422,6.06126768579412,5.45616358772895,3.89445234701059,4.83956961305698
"GSM388242","AD",4.23561554384958,6.1626102148493,7.38710251094991,4.42736985666934,5.34851288667194
"GSM388243","AD",3.69808398783293,5.21764885071362,4.85129125184254,5.71504220140634,5.52302125359723
"GSM388244","AD",3.28169181186896,6.22227554526695,5.37286679426526,4.63051865955059,5.55311628878514
"GSM388245","AD",5.34418806158204,6.86402130697821,6.78341201744913,4.41388729352137,4.50884804100663
"GSM388246","AD",6.35564253511258,2.59044534486823,6.2479401539929,3.63151294657077,5.31555569382251
"GSM388247","AD",6.33996087773822,1.25395691734629,4.94511298805245,4.71930276914573,6.2949886646297
"GSM388248","AD",5.78853168214658,4.0566443611633,4.65051113927554,4.2213094718863,6.57884635019411
"GSM388249","AD",6.87364701931979,2.49657438622441,6.43284679785914,4.79733362730751,5.23327433527611
"GSM388250","AD",6.13560460986737,4.42641799143474,5.77844676268933,4.07023636097729,4.66090225452458
"GSM388251","AD",6.15334953897477,5.88585204697672,6.39291337883625,3.94157733608384,4.92197218017561
"GSM388252","AD",7.30416499694456,7.19628347199185,7.15426539233658,3.32566744024932,4.34071853445889
"GSM388253","AD",6.02041519961229,5.00765619751477,3.51024892189519,5.08523684538525,7.78440824195848
"GSM388254","AD",7.8950250446621,3.10376173254749,5.5996301905824,4.90640762893303,5.49543372194265
"GSM388255","AD",6.83747156409374,0,5.49002535248093,4.48586525562503,5.04084825556578
"GSM388256","AD",5.85497223388077,0,4.21593345500282,4.78800799763757,3.60458790255804
"GSM388257","AD",7.09856879177354,0,5.54275752342838,5.57429727382434,6.44302701258957
"GSM388258","AD",6.61979020231691,6.95493064211861,7.23330805467097,4.31298259708432,4.40630883489194
"GSM388259","AD",6.23669466885045,7.16527419287972,6.42477196400961,2.85508603191304,3.92503041611867
